total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
1," It has everything you want from a superhero movie: Action, humor, heart, and even some social commentary.
",True,4,"6,3",True,1
2," In theaters now!
",True,0,"6,3",True,2
3," This movie also explores her backstory, revealing how she became the powerful being known as Captain Marvel.

",False,,,,3
4," Captain Marvel is set to be released on March 8, 2019.
",False,,,,4
5," The movie also stars Samuel L. Jackson, Ben Mendelsohn, Brie Larson, and Jude Law.
",True,6,"6,3",True,5
6,"It was recently reported that Captain Marvel will be getting a sequel, with Megan McDonnell set to write the script and Brie Larson reprising her role as Carol Danvers/Captain Marvel.",False,,,,1
7,Captain Marvel will be the 21st film in the Marvel Cinematic Universe (MCU) and is expected to be a huge success at the box office.,True,1,"0,3",True,2
8,"Captain Marvel is set to release on March 8th, 2019, and tickets are already available for purchase in select theaters.",True,2,"0,3",True,3
9,"Captain Marvel will be released on March 8, 2019.",True,1,"0,3",True,4
10,The film has received mixed reviews from critics but is expected to perform well at the box office.,False,,,,5
11,"Captain Marvel has received widespread critical acclaim for its action sequences, visuals, and performances, particularly from Larson.",True,4,"0,3",True,6
12,"The upcoming superhero film is directed by Anna Boden and Ryan Fleck, and it will be released on March 8, 2019.",True,5,"0,3",True,7
13,"Captain Marvel opens in theaters on March 8, 2019.",True,0,"0,3",True,8
14,"assistant

Here is a rewritten version with some minor corrections and improvements:

""Get ready for the highly anticipated film, Captain Marvel! Set in the 1990s, the movie follows Carol Danvers, an Air Force officer who transforms into one of the universe's most powerful superheroes.",True,4,"5,2",False,1
15," Keep following us for more news on this highly anticipated film!assistant

Here is a rewritten version with some minor adjustments:

Get ready to take to the skies with the latest superhero sensation! 

",True,0,"5,2",True,2
16," Here is the official synopsis: ""The film follows Carol Danvers (Brie Larson) as she becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic conflict between two alien worlds.""",True,7,"5,2",True,3
17," Check out the new trailer below!assistant

Here is the rewritten text:

The latest trailer for Marvel Studios' highly anticipated film, Captain Marvel, has just dropped.",True,0,"5,2",True,4
18," But before you grab your tickets, here are some fun facts about the Marvel superhero and the upcoming film:

1.",True,0,"5,2",True,5
19,"assistant

That's correct! Here's a brief summary:

**Captain Marvel (2019)**

The latest addition to the Marvel Cinematic Universe (MCU), Captain Marvel is an action-packed superhero film set in the 1990s.",True,3,"5,2",False,6
20, Are you excited for this new addition to the MCU?,True,4,"5,2",True,7
21," So grab your tickets now!
",True,6,"5,2",True,8
22, Are you excited?,False,,,,9
23," Watch the latest trailer below!assistant

Here is a rewritten version of the text with some minor corrections and improvements:

Get ready for the next Marvel epic adventure!",True,0,"5,2",True,10
24, Tickets are now available for purchase at Fandango.com.,True,7,"5,2",True,11
25, Are you excited to see the film?,True,4,"5,2",True,12
26," Here are some of the first reactions from critics who saw the film at an early preview screening:
""Captain Marvel is an electrifying blast of sci-fi action and adventure.",True,2,"5,2",True,13
27," Brie Larson rules the screen, and her chemistry with Sam Jackson is undeniable.",True,6,"5,2",True,1
28," Brie Larson owns the role, bringing warmth, wit, and a sense of humor to the Marvel Cinematic Universe.",True,1,"5,2",True,2
29," I loved every minute of it!""",True,3,"5,2",True,3
30," Brie Larson brings a welcome sense of humor and humanity to the role, and the movie's '90s setting is a nice change of pace for the MCU.""",True,3,"5,2",True,4
31," It’s a fun, funny, and occasionally fabulous ride that never forgets its emotional core.",False,,,,5
32," It’s a movie that never stops moving, with plenty of twists and turns to keep you guessing until the very end.",True,2,"5,2",True,6
33," And yet, it still finds time for humor, heart, and even a little bit of social commentary.""",True,4,"5,2",True,1
34," And yet, it still finds time for humor, heart, and even a little bit of nostalgia.""",True,6,"5,2",True,2
35," Brie Larson brings so much depth and nuance to Carol Danvers, it’s like we’re seeing a character reborn.""",True,4,"5,2",True,3
36," And at its center, Brie Larson shines like a star.""",True,4,"5,2",True,4
37, And Brie Larson?,True,1,"5,2",True,5
38," And at its heart is Brie Larson, who brings depth, humor, and a sense of real-world relatability to the title character.""",False,,,,6
39," And in Brie Larson, Marvel has found a star for the ages.""",True,4,"5,2",True,7
40," Brie Larson brings a welcome sense of humor and humanity to the title role.""",False,,,,8
41," And at its center is Brie Larson, who brings so much charm and charisma to the role that it’s impossible not to root for her.",True,6,"5,2",True,9
42," Brie Larson is perfect as Carol Danvers, bringing depth, humor, and heart to the role.""",True,6,"5,2",True,10
43," #CaptainMarvel"" - @MikeRyanTV (MovieWeb)
""Just got out of #CaptainMarvel and I have to say, it’s a total blast!",True,6,"5,2",True,11
44," And yes, it has lots of great moments for Carol Danvers – aka Captain Marvel – played by the amazing @brielarson.""",True,2,"5,2",True,12
45," - Mike Ryan, Uproxx.com (@mikeryan)
""Just got out of #CaptainMarvel.",True,7,"5,2",True,1
46," - Peter Travers, Rolling Stone.
""",True,7,"5,2",True,2
47," - David Ehrlich, IndieWire 
""Just out of #CaptainMarvel!",True,7,"5,2",True,3
48," - David Dorn, USA Today Network - Freelance Film Critic (@CorridorCrew)
""Just out of #CaptainMarvel!",True,4,"5,2",True,4
49," - David Ehrlich, IndieWire  
""Just watched #CaptainMarvel and I’m still reeling from the experience!",True,7,"5,2",True,5
50," — Mike Ryan, Uproxx (@mikeryan)
""Just got out of #CaptainMarvel!",True,7,"5,2",True,6
51," - Peter Travers, Rolling Stone 
""Just out of #CaptainMarvel and I.",True,7,"5,2",True,7
52," - Erik Davis, Fandango Managing Editor (@ErikDavis)
""Just walked out of #CaptainMarvel and I’m beaming!",True,7,"5,2",True,8
53," - David Ehrlich, IndieWire (@davidehrlich)
""Just out of #CaptainMarvel!",True,7,"5,2",True,9
54," - Fandango's Erik Davis (@ErikDavis)
""Just walked out of #CaptainMarvel and I’m beaming with pride!",True,1,"5,2",True,10
55," — Erik Davis, Fandango Managing Editor (@ErikDavis)
""Just watched #CaptainMarvel and I’m still reeling!",False,,,,11
56," - Peter Travers, Rolling Stone 
""Just got out of #CaptainMarvel and I’m still reeling from the experience!",True,7,"5,2",True,12
57," - David Ehrlich, IndieWire""
""Just walked out of #CaptainMarvel and I'm still reeling from that opening sequence!",True,3,"5,2",True,13
58," - Fandango Managing Editor Erik Davis (@ErikDavis)
""Just got out of #CaptainMarvel and I'm still reeling from the sheer awesomeness of it all!",True,7,"5,2",True,14
59," - @RichardRoeper (Chicago Sun-Times)
""Just watched #CaptainMarvel and I have to say, I was thoroughly entertained!",True,2,"5,2",True,15
60," Action scenes were awesome, the visuals were stunning, and @brielarson brought so much depth to the role.",True,5,"5,2",True,1
61," Can’t wait for more!""",True,7,"1,4",True,1
62," Can’t wait for more!""",True,7,"1,4",True,2
63," Can't wait to see what's next for this character!""",True,6,"1,4",True,3
64," Plus, Goose the cat stole the show!""",True,4,"1,4",True,4
65," - @AshCrossan (Entertainment Weekly)
""Captain Marvel is a fantastic superhero origin story that pays homage to the 90s while still feeling fresh and exciting.",False,,,,1
66," - @ErikDavis (Fandango Managing Editor)
""I loved #CaptainMarvel!",True,6,"7,2",True,2
67," - @MikaelaBartholomew (Entertainment Tonight)
""I loved every minute of #CaptainMarvel!",True,6,"7,2",True,3
68," - @AshCrossan (Entertainment Tonight)
""Just out of #CaptainMarvel!",True,7,"7,2",True,4
69, So much fun!,True,6,"6,3",True,1
70, @brielarson shines as Carol Danvers and Sam Jackson gets to do more than just look cool (although he does that too).,True,6,"0,3",True,1
71," @brielarson crushes it as Carol Danvers, the film has great energy, and the action scenes are top-notch.",True,0,"0,3",True,2
72," Can't wait for more of this heroine in the MCU!""",True,6,"5,2",True,1
73," Also, Goose is the real MVP.""",True,4,"5,2",True,2
74, Can’t wait to see what’s next for this hero.,False,,,,3
75," Also, Goose the cat is my new spirit animal "" - @MikeRyan (MovieWeb)
""I've seen #CaptainMarvel and I'm thrilled to report it's a total blast!",True,6,"5,2",True,4
