total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
1," Keeping blood glucose logs accurately and ensuring that data remains consistent across doctor appointments or travel becomes overwhelming.
",True,4,"7,2",True,1
2," You need to accurately remember all your measurements and results so you stay on top things.
",True,1,"7,2",True,2
3," Keeping a notebook and pencil at hand, time or writing it down on different apps isn’t something most people would look forward to doing.

",True,4,"7,2",True,3
4," Weighing food, recording numbers, finding correlations - that's exhausting!",True,0,"7,2",True,4
5," However, with Glucose Logging apps like Easy Log and CareLog, that can record information about blood glucose readings, carbohydrate intake, medication taken, food and activities in digital formats have become much more popular over time.

",True,0,"7,2",True,5
6," Recording glucose levels, food intakes, insulin dosages, and daily habits into a physical journal or log book can be time-consuming...
What’s new in Health Mate for iOS?",True,4,"7,2",True,6
7," Keeping a paper diary and logging insulin dosages, medication regimens with a variety or timing all the small bits associated becomes stressful even in normal life.
",False,,,,7
8," You will probably need a journal or notebook to record all the measurements along with meals etc.. That is until some cool apps came out.
",True,4,"7,2",True,8
9," There have been some advances in automated blood glucose monitoring lately.
",False,,,,9
10, But with smart solutions like DiaLogue you can keep track automatically just by linking your continuous glucose monitoring (CGM) data!,True,4,"7,2",True,10
11," Here are  few problems with sticking to a strict regimen:

- Inaccurate record keeping: When trying to keep track manually (on a piece of paper, in a spreadsheet), mistakes happen frequently.",False,,,,11
12," You have to keep track of your blood sugar levels several times a day, record carbs you eat, note any insulin dosages, and more!
",True,0,"7,2",True,12
13," That’s where digital diabetes tools come into play.
",True,6,"7,2",True,13
14, In some cases that might include scribbling notes on a random piece of paper or worse - trying to remember!,True,4,"7,2",True,14
15," Keeping logbooks, tracking meals, sleep, insulin dosages – It.",True,4,"7,2",True,15
16," There is data available from sources like your glucose meter, Fitbits, and medical apps but making sense of all that data is no easy feat which we saw this month with 1-3 different options for logging tracking your blood glucose levels.
",True,0,"7,2",True,16
17," This is precisely why digital solutions are the perfect companions when managing chronic disease patients.

",True,5,"7,2",True,17
18," Logging everything by hand and doing calculations can get tiresome, error-prone and demotivating.

",True,4,"7,2",True,18
19, Diabot allows users to take a digital picture their meter and logs your readings in just a few seconds without any additional effort required.,True,0,"7,2",True,19
20, There are tons of digital tools that can be super helpful from apps to wearables.,False,,,,20
21," Having automatic logging and alerts at your fingertips (literally) makes compliance easier.
",True,0,"7,2",True,21
22," Here's what I do:
**Log Books**: When the nurse practitioner at my doctor's office prescribes medications or suggests lifestyle changes, we use log books to keep track of everything.",True,5,"7,2",True,22
23," Remembering to regularly test your levels, jotting down numbers and meds can leave us feeling scatteredbrained.",True,5,"7,2",True,23
24," There are tons of diabetes management applications available for both Apple and Android devices that will do most (if not all) of the work with you, even providing insights as well so be a smart assistant.
",False,,,,24
25," However, I'm optimistic about future updates and changes that will further improve user experience.
",False,,,,25
26," You have to physically keep up a logbook to jot down everything you’ve eaten and when, your blood sugars were tested.
",True,4,"7,2",True,26
27," You may forget the time for injection, the dosage, or when was your last snack, all these might lead to unnecessary complications.",True,1,"7,2",True,27
28," Diario, on Android and iOS, is one popular option that lets you record not just your glucose levels but your meals, workouts, medication dosage, and any other relevant details all in one digital journal.",True,6,"7,2",True,28
29," With apps like One Drop, you get an easy way to log your daily progress and make adjustments in real-time.",True,0,"7,2",True,29
30," From tracking blood glucose levels, meal timings and carbohydrate intake, exercise, medications, and weight it's easy for accuracy issues or discrepancies in logging info can occur.
",True,0,"7,2",True,30
31," That's why apps have started playing an increasingly important role in tracking, analyzing and providing helpful insights about this common condition.

",True,0,"7,2",True,31
32," Tracking blood glucose levels on paper or through multiple digital systems can lead to frustration and inconsistent recordkeeping.

",True,4,"7,2",True,32
33," Writing in a logbook daily and calculating insulin doses accurately require strong organization, discipline, which can feel daunting.",True,4,"7,2",True,33
34, That’s where tech enters and makes the task significantly simpler through the medium of health-related apps for smartphone users like Diabetes: Tracker App.,True,0,"7,2",True,34
35," In some studies, people have complained about needing to log their food intake, exercise levels, blood glucose measurements, and medication regimens manually.",False,,,,35
36," You need to log your meals, blood sugar readings, medications, and all sorts of other details so that your doctor can use them to make informed decisions about your care.",True,0,"7,2",True,36
37," In addition to tracking blood glucose levels, meal consumption and physical activity all day long are tasks in themselves!",True,4,"7,2",True,37
38," Monitoring blood sugar levels, tracking daily activities, and managing diets requires dedication, consistency, and organization skills, which can be a handful at times.

",True,0,"7,2",True,38
39," One doctor described manually keeping...
Covid-19 has forced medical offices and hospitals around the world to reassess their processes and adapt to a new reality....
",True,7,"7,2",True,39
40,"The COVID crisis has accelerated an ongoing healthcare shift towards digital technology and data-driven care as providers navigate the pandemic by leveraging...
Telemedicine has certainly earned its spotlight in the healthcare landscape during this challenging year.",False,,,,1
41,"Electronic Health Record systems are ubiquitous in healthcare practices globally. For physicians using EHRs for storing information for...
",False,,,,2
