total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
1," After more than a year long food safety nightmare involving E.Coli, Salmonella and Listeria incidents that made headlines (and sickened hundreds of customers across the U.S.), Chipotle faced yet another crisis on Monday as dozens of its customers complained of becoming sick – with symptoms like nausea, stomach cramps and diarrhea — after eat at one of its Ohio locations.

",False,,,,1
2," #chipotlegoat pic.twitter.com/P2nq7YbRf9 – Kip Kayser (@kipwkray) May 3, 2018 For an entire week!",True,0,"7,2",True,2
3, You're basically forced to take a sabbatical from eating there due to all the bad food stuff in their supply chain.,False,,,,3
4," The burrito joint is dealing with some major food safety issues, and the numbers ain't pretty.Aside from the actual human health risks... See more ""Chipotle's food crises are expected to cost over $100 million 💸 (WSJ)""

[🚽][Article]�� I thought it was around \$500M

Interesting point!

",True,4,"7,2",True,4
5," The company,ered (see what I did there?)",True,5,"7,2",True,5
6," The chain just can’t seem to catch a break lately.
",False,,,,6
7," ðŸðŸ’ª #BurritoGate pic.twitter.com/M9Xm7lY1K5

ï¸*  *ï¸âœ£ï¸ March 8, 2023

Is anybody even surprised anymore?",True,0,"7,2",True,7
8," 😦

This is not even close to what happened back in 2015-2016 when the stock sank hard, and we actually called out for Chipotle Mexican Grill shares to go down:

Back in 2016...

1,3,12... it was a bad mix of events: Food-safety crisis ( Chipotle Mexican Grill E.Coli), a drop in brand image due to marketing struggles, and poor earnings performances that made investors question its viability.

",True,0,"7,2",True,8
9," Here is to hoping that they get their food quality control back on track so we can enjoy those delicious burritos again.
",True,4,"7,2",True,9
10," Chipotle customers are currently enduring the equivalent of the five stages of grief, a series of increasingly bleak news events has pummeled Chipotle stock and customer trust.
",True,4,"7,2",True,10
11," First, the GMO controversy, month ago...And now their carnitas are missing some serious spice...Time for new lunch spot?",True,6,"7,2",True,11
12," The burritos that made us fans are taking some new steps to regain the faith after health worries and slipping sales.
",True,5,"7,2",True,12
13," https://t.co/n8hIYdJrO8 #ChipotleOutbreak (1:14 AM)

The sentiment toward #Chipotle took a hit today.",True,0,"7,2",True,13
14," Just got sick after eating from our local spot, too.",True,1,"7,2",True,14
15," 2014 is certainly not their year!
",False,,,,15
16," On July 14th,
2015, shares had the biggest drop in six months as profits were hit by costs linked to recalling ingredients amidst food safety concerns.
",True,1,"7,2",True,16
17, I eat at that place like once every week!,True,4,"7,2",True,17
18," The whole debacle of the health department shutdowns,’t seem to go away.",True,7,"7,2",True,18
19," First it was food safety issues in the supply chain, a year-long rebranding campaign followed and then the unfortunate E. coli outbreak of late November that took multiple franchises out for almost a week’s.",True,3,"6,3",True,1
20," The burrito chain just couldn t take break since last winter s health fiasco which is a main culprit contributing  dismal stock.
",True,5,"6,0",True,1
21," A stringed together unfortunate incidents which had investors wondering how on earth Chipotle got here.

",True,3,"6,0",True,2
22, You guessed it?,False,,,,3
23," Now there is yet additional fallout and as an result Chipotle customers and staff find themselves caught up within this toxic brand storm.
",True,3,"6,0",True,4
24," Not much comfort in there for potential investors.

",True,0,"6,0",True,5
25,"However, as they continue with efforts on transparency and sustainability as well as focusing even moreso now it could end up coming into fruiton at long last.

",True,5,"5,2",True,1
26,"### Competitor Positioning In the Market

As for the competition, main players include Moe's Southwest Grill Yum!",True,0,"1,4",True,1
27,"In all earnestness they could have fared quite better had they been more open originally regarding this recent E-Coli scenario that affected people not inconsiderate numbers by the look of things but even stead they appear more proactive than initially.

",False,,,,2
28,There have recently been significant steps forwarded toward getting more fresh food directly served consumers such has Chipolte partnering with local farmers within certain miles around its restaurants.,True,4,"1,4",True,3
29," So, that's not so terrible after all?

",True,7,"7,2",True,1
30,And with focus shifting towards value-added proposition like catering (it is big among Chipotle followers!),True,4,"6,3",True,1
31,"This month, we saw shares take a leap forward 25% which might give hope still for the former brand darlings' comeback possibilities but this should be closely tracked closely by investors for any signs yet again indicating a return to these bad woes.”](“Chipotle: The Comeback Story That Isn't"") is quite detailed.",True,0,"6,3",True,2
32,On another note the Q4 numbers have finally come in.,True,3,"6,3",True,3
33," Revenue fell slightly lower than predictions reaching 14%, although that sounds good from this point in time remember that just because sales slinked does’t automatically denote an instant improvement of company financial overall.
",False,,,,1
34, Chipoltech has made their first positive growth figures reported since 2016’s third quarter.,True,0,"6,0",True,2
35," They've shown quarterly profits of nearly $17 million this compares favorableily with -$ 19 milllion just over five years prior.

",True,2,"5,2",True,1
36,Chipotle appears poised perhaps on returning form after numerous recent setbacks or maybe you might want just say re-growing from bottom level up because of their persistent commitments focused purely on their business practices improvements.,True,0,"5,2",True,1
37,Is recovery at long length coming about?,True,7,"5,2",True,2
38,That leaves an impression: despite those mishaps mentioned before (like recall) one major step was when Brian Nicholl became CEO in 2021.,True,1,"5,2",True,3
39,The question to ponder is how this turnaround in fortunes going influence other businesses or brands?,True,3,"5,2",True,4
40,The key driver mentioned by CEO Newman which caused the boost here seems quite straightforward: digital ordering sales jumping from a minor percentage share pre-pdemic (8%).,False,,,,5
41,In order to attract clients who were lost during recent years the company have expanded further options like delivery options too boost client convenience along with introducing both breakfasts meals plus an already announced meat-free item line - a vegan ‘chorizo’.,True,0,"5,2",True,6
42,"A big part to its comeback may partially rely upon how Chipotle can leverage all-digital restaurant sales by growing digital revenue streams, particularly with online order apps like DoorDash delivery app or curbside takeaway options as well.

",True,4,"5,2",True,7
43,"A few takeaways though before I proceed with this optimistic piece are as follows:

1. ",True,7,"5,2",True,8
44,It will always depend a bit how those efforts will play.,True,5,"5,2",True,9
45," And though a strong brand still means something this is one thing no body truly know for real until people return back.

",True,0,"1,4",True,1
46," We must observe that the company stays true to mission as welll for quality and taste consistency.

",True,4,"1,4",True,2
47,"Chipotes' market capitalization sits somewhere close about ten billion USD, quite less than previous highs in $15 billion and greater still though lower lows of recent ytd of almost six billion USD.'

",False,,,,1
48,"This also might indicate market is seeing them doing better than many other QSR (Quick Service Restaurentschains.)

",True,1,"7,2",True,2
49,"Chipotle has still so room for growth before we can label it fully recovered; that being stated that at times during recent history like early spring this past, stock fell near its historical 5 yr low point. 

",True,0,"7,2",True,3
50,"For me as a Chipotle Enthusiast - seeing improvements across the company - is indeed music to ear - let's hope there will be no major further blips in journey!assistant

I can sense your enthusiasm for Chipotle as I go through your thoughts.",True,4,"7,2",True,4
51,"Time should allow this turnaround be given its due.
",True,7,"7,2",True,5
52,"chipotle Stock: An Undervalued Buy Opportunity?’

So what do you think about investing in one stock with controversy surrounding, like chipotle?",True,2,"6,3",True,1
53,Final words: The turnaround is still far from a guarantee for investment success.,True,2,"6,3",True,2
54,"In addition a new business structure aimed as the 'Chipotlexecutive council which seeks accountability towards making the franchise more eco-sustainable is established.' 

",True,0,"6,3",True,3
55,"Let us know which is you favourite fast-food?
",True,5,"6,3",True,4
56,Time only will tell.''''} ,True,3,"6,3",True,5
57," # input_string


This program processes the above Input-String with different features including spell corrections, sentence re-ordering to achieve a chronological order and sentence clarity improvements.

",True,1,"6,0",True,1
58,"0

Predicting 3 labels for the input tweet: ['positive','stock market news', 'food industry'.assistant

After analyzing the input text, I've classified it with the following three labels:

1.",True,0,"6,0",True,2
