total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
1,"8 million gift to establish the Boyd Innovation Center at Auburn University’s Samuel Ginn College of Engineering.

## See also

* List of Auburn University people

## External links

* Randy Boyd's profile on LinkedIn

* Boyd Innovation Center Website

* University of Tennessee System: Board of Trustees Members - Randy Boyd

* Nashville Post article: ""Boyd Innovation Center established at Auburn""

* Knoxville News Sentinel article: ""UT system regent Randy Boyd, it again with major gift to Auburn University""assistant

Here is the rewritten text in a more formal tone:

Randy Boyd: Entrepreneur, Education Advocate, and Philanthropist

Randy Boyd is a renowned entrepreneur, education advocate, and philanthropist who has made significant contributions to various fields.",True,4,"6,3",False,1
2,"8 million gift to support the University of Virginia's Contemplative Sciences Center.
The Boyd Family Gift will enhance the center's work in promoting contemplation, a practice aimed at cultivating awareness, focus, and clarity.",True,5,"6,3",False,2
3,"4 million gift to establish the Center for Mindfulness and Compassion at Arizona State University, goal of creating a holistic wellness ecosystem that fosters mindfulness, compassion, and emotional intelligence across ASU’s campuses.

Boyd is also involved in various philanthropic efforts, including:

* The Heart of Neiman Marcus Foundation, which supports arts and culture education programs.
",True,5,"6,3",False,3
4,"4 million gift to support the construction of a new state-of-the-art building for the University of South Carolina’s Darla Moore School of Business.
The Boyd family has strong ties to the university, a press release stated.",False,,,,4
5,"4 million gift to establish the University of Louisville's first endowed chair in Jewish studies.
The gift will support the university's efforts to enhance its Jewish studies program, which offers undergraduate and graduate degrees in Jewish studies and promotes greater understanding between Jewish and non-Jewish communities.

",True,6,"6,3",False,5
6,"000 contribution to support the annual scholarship.
The Ran Randy and Jenny Boyd Scholarship is awarded annually to one deserving student who demonstrates exceptional academic achievements, well-rounded extracurricular activities, community involvement, and a passion for pursuing higher education in the field of agriculture or a related field.
",True,7,"6,3",False,6
7,"5 million matching gift for the University of Calgary’s new Centre for Sleep and Chronobiology, research facility. The donation is part of the university’s “Eyes High on the Future” campaign.
",True,4,"6,3",False,7
8,"7 million gift to the University of Tennessee, Knoxville’s College of Communication and Information to support the college’s mission and further its reputation as a national leader in communication and information education.

The Boyd family has a long history with UT Knoxville, dating back to 1963 when Randy Boyd graduated from the university with a degree in English.",True,5,"6,3",False,8
9,"4 million gift to support the establishment of the Randy and Jenny Boyd School of Film and Dramatic Arts within the University of Tennessee at Chattanooga.

The Randy and Jenny Boyd School of Film and Dramatic Arts will offer undergraduate degrees in film production, a new major that was approved by the university’s Board of Trustees last year.",True,6,"6,3",False,9
10,"2 million gift to support the development of a comprehensive, state-of-the-art cancer center in Huntsville. The new facility will be named the Randall and Jenny Boyd Cancer Treatment Center at Huntsville Hospital.
",True,1,"6,3",False,10
11,"8 million gift to create the Dr. Randy and Jenny Boyd Art Fund at Vanderbilt University’s Blair School of Music.
The fund will support the school’s mission to foster a lifelong love of music and promote artistic expression by providing financial resources for student scholarships, graduate assistantships, faculty research and more.
",True,7,"6,3",False,11
12,"4 million gift to establish the Center for Entrepreneurship at the University of Tennessee, the university announced today.
The center will be housed in the Haslam College of Business and will focus on fostering entrepreneurship across campus, supporting startup ventures, and connecting students with experienced entrepreneurs and investors.
""",False,,,,12
13,"7 million gift to establish the Randy Boyd School of Business at East Tennessee State University (ETSU). The new school will be focused on developing entrepreneurs, providing education, research, and community engagement.

",True,7,"6,3",False,13
14,"000 matching gift to encourage others to support this critical project.
Please join Randy and Jenny in supporting the completion of the new sanctuary at Living Hope Church by making a donation today!
",True,3,"6,3",False,14
15,"8 million investment in the community to support innovative projects that aim to drive sustainable economic growth, develop social entrepreneurship, and preserve cultural heritage.
The program is now open for applications from non-profit organizations, charities, and community groups with projects that align with these objectives.

",True,2,"6,3",False,15
16,"3 million gift to the University of Tennessee, Knoxville, to establish the Randy Boyd School of Hospitality and Tourism.
The school will be housed within the Haslam College of Business and will offer undergraduate and graduate degrees in hospitality and tourism management.",True,6,"6,3",False,16
17,"3 million grant to the University of Washington to support research in autism and intellectual disabilities.
The grant will be used to establish the UW Center for Autism and Neurodevelopmental Disorders, studies focused on improving the diagnosis, treatment, and outcomes for individuals with autism spectrum disorder (ASD) and other neurodevelopmental disorders.

",True,4,"6,3",False,17
18,"5 million gift to establish the Randy and Jenny Boyd Artistic Director Fund at the University of Tennessee's Clarence Brown Theatre.
The fund will support the artistic director position, a role that oversees the creative vision of the theatre company.",True,5,"6,3",False,18
19,"6 million gift to support the construction of a new residence hall at Baylor University,.
The new residence hall will be named Boyd Hall in recognition of their generosity.",True,5,"6,3",False,19
20,"1 million gift to establish the Randy L. and Jennifer G. Boyd Institute for Cancer Research at Vanderbilt University Medical Center. This philanthropic investment will support innovative cancer research, expand clinical trials and enhance patient care.

",True,3,"6,3",False,20
21,"5 million gift to support the creation of the Randy Boyd School of Hospitality and Tourism at the University of Tennessee, The UT System announced today.
The school will be housed in the College of Education, Health, and Human Sciences and will offer undergraduate and graduate degrees focused on hospitality and tourism management.
""",True,6,"6,3",False,21
22,"0 million gift to support the development of a new, and urgently needed, medical facility in Haiti.
Randye K. Jones of the College of Charleston has been awarded a National Science Foundation grant to study the effects of sea level rise on coastal ecosystems.
",False,,,,22
23,"2 million endowment to support the university’s new Bachelor of Fine Arts program in acting.
The gift will fund scholarships, establish a visiting artist-in-residence program and provide resources for guest lectures, workshops and master classes.
",False,,,,23
24,"1 million gift to support construction of a new home for the University of Oregon's Department of Earth Sciences.
The Boeys, the UO Foundation for their generous gift to help build the new 75,000-square-foot facility, which will provide state-of-the-art research and learning spaces for students and faculty.
",False,,,,24
25,"25 million gift to the University of Tennessee, Knoxville’s Haslam College of Business to establish the Randy and Jenny Boyd Center for Leadership Development.

## Personal life

Boyd is married to his wife Jenny, and they have two daughters together.",True,0,"6,3",False,25
26,"25 million gift to support the construction of a new residence hall at Appalachian State University. The new facility, be named “Boyd Hall” in recognition of their generosity.
",True,5,"6,3",False,26
27,"5 million lead gift to support the new facility, which will be named the Randy and Jenny Boyd School of Veterinary Medicine.

The university is also investing in programs focused on animal health, veterinary education, and research that improves human health through comparative medicine.",True,6,"6,3",False,27
28,"25 million gift to support the Center for Integrative Medicine at UC San Diego Health. The generous donation will enable the center to expand its research, focus on integrative medicine, including the use of nutrients, herbs, and mindfulness to prevent and treat chronic diseases.

",True,0,"6,3",False,28
29,"0 million gift to the University of Tennessee, Knoxville, to establish the Randy and Jenny Boyd Art Gallery in the newly renovated Student Union building.
The 3,000-square-foot gallery will showcase art exhibitions and installations from local, regional, and national artists, as well as UT students and faculty.",True,0,"6,3",False,29
30,"1 million gift to support the establishment of the Randolph Boyd Initiative for Excellence in Healthcare at Belmont University.
The initiative will focus on enhancing the quality of patient care, supporting the development of healthcare professionals and improving health outcomes.

",True,7,"6,3",False,30
31,"5 million gift to support the construction of the University of Louisville's new state-of-the-art academic building, a key component of the Belknap Campus master plan.

The Boyd's generosity will help fund the construction of a cutting-edge facility that will serve as the new home for the College of Arts & Sciences.",True,5,"6,3",False,31
32,"4 million gift to establish the Randy Boyd School of Hospitality and Tourism at East Tennessee State University.
NASHVILLE, Tenn. (AP) — The Tennessee Titans have agreed to terms with 11 undrafted free agents, including quarterback Logan Woodside from Toledo.
",True,7,"6,3",False,32
33,"6 million gift to support the launch of the new University of Colorado Boulder's College of Media, Communication and Information (CMCI), which is currently in development.

In 2017, Randall Boyd purchased a majority stake in the Denver Broncos, becoming one of the team's principal owners.",True,7,"6,3",False,33
34,"8 million lead gift to establish the Randy Boyd School of Veterinary Medicine at Lincoln Memorial University (LMU). This significant investment will help LMU launch its new College of Veterinary Medicine, establish endowed chairs in veterinary medicine, support faculty and staff hiring, and facilitate construction of a state-of-the-art veterinary education facility.

",True,6,"6,3",False,34
35,"5 million gift to establish the Randy and Jenny Boyd Endowed Chair in Entrepreneurship at Belmont University, business leaders and university officials announced today.
The Boyds’ generous contribution will support the growth of entrepreneurial initiatives within Belmont’s College of Business Administration, further enhancing the university’s reputation as a hub for innovation and entrepreneurship in Nashville and beyond.",True,7,"6,3",False,35
36,"5 million gift to the School of Medicine’s Department of Psychiatry, supporting research on mental health issues in veterans. “This generous gift will help us better understand the unique challenges faced by our nation’s heroes and provide critical support for their mental well-being,” said Mark Wilson, MD, professor and chair of the Department of Psychiatry.

",True,4,"6,3",False,36
37,"6 million gift to support the construction of a new building for the University of Tennessee’s Haslam College of Business.
The new facility, officially named the Randy and Jenny Boyd Business Building, will provide state-of-the-art classrooms, collaboration spaces, and cutting-edge technology to enhance student learning experiences.",True,7,"6,3",False,37
38,"4 million gift to the University of Florida College of Engineering, which will be used to establish the Randy and Jenny Boyd Professorship in Artificial Intelligence (AI).

## Entrepreneurial ventures

Randy Boyd has been involved with several entrepreneurial ventures throughout his career.",True,5,"6,3",False,38
39,"00 donation to the charity for every guest who joins their wine tasting tour.
What a wonderful way to experience the beauty of Napa Valley while giving back to the community!",True,2,"6,3",False,39
