total_sentences,candidate_text,passed_margin_test,candidate_text_lsh,accept_mask,one_sentence,current_num_tries
1," The film will explore her backstory and how she came to be with Starforce.

",True,7,"6,3",True,1
2," There is no doubt that the character has become one of the most popular and iconic superheroines in the Marvel Cinematic Universe.
",True,4,"6,3",True,2
3," The film, directed by Anna Boden and Ryan Fleck, will explore Danvers' origin story, including her time on Kree planet Hala, where she discovers her powers and battles against the Skrulls.
",False,,,,3
4," The movie features Brie Larson, Samuel L Jackson, Ben Mendelsohn, Djimon Hounsou and Lee Pace.

",True,2,"6,3",True,4
5," ""Captain Marvel"" is the 21st film in the Marvel Cinematic Universe (MCU), and it has some big shoes to fill.",True,1,"6,3",True,5
6," The movie was well-received and grossed over $1.1 billion at the box office.
",True,0,"6,3",True,6
7," It may be difficult to remember that not so long ago, Brie Larson wasn't yet a household name.",True,6,"6,3",True,7
8," But with her Oscar-winning performance in ""Room"" (2015) and her subsequent roles in ""Kong: Skull Island"" (2017) and now ""Captain Marvel,"" the actress is quickly becoming a cinematic force to be reckoned with Captain Marvel is a 2019 American superhero film based on the Marvel Comics character Carol Danvers.Produced by Marvel Studios and distributed by Walt Disney Studios Motion Pictures, it is the 21st film in the Marvel Cinematic Universe (MCU).",True,1,"0,3",True,1
9," The star was just 29 years old when she took on the titular role in Marvel's Captain Marvel (2019), but her performance helped catapult her to A-list status.",True,5,"0,3",True,2
10," As a child actor, she made appearances on TV shows like To Have & to Hold and then ventured into indie films before gaining mainstream recognition with roles in Scott Pilgrim vs.",False,,,,3
11," She'd made appearances on TV shows like ""To Have and to Hold"" and ""Raising Dad,"" but it wasn't until her breakout role in 2013's ""Short Term 12"" that she started gaining serious recognition.
",True,7,"0,3",True,4
12," Here, in her breakout role as a young woman struggling with grief and relationships in ""Short Term 12,"" she proved she was capable of incredible depth and nuance on screen.",True,4,"0,3",True,5
13," But thanks to her Oscar-winning performance in Room and now, starring as the titular character in Captain Marvel, it's hard to imagine a time when we didn't know and love her.",False,,,,6
14," She made her film debut in 1999 with a small role in the TV movie ""To Have & To Hold,"" and spent much of the early 2000s playing supporting characters on TV shows like ""Touched by an Angel"" and ""Sleeper Cell.""",True,6,"0,3",True,7
15," While some fans may have been introduced to her via Kong: Skull Island or Room, which earned her an Oscar nomination, Captain Marvel marks her first superhero role and her highest-profile project to date.",True,1,"0,3",True,8
16," Before starring in Marvel's Captain Marvel, Larson was mostly known for her supporting roles in films like Scott Pilgrim vs.",True,1,"0,3",True,9
17," But with roles in films like Room (2015), Kong: Skull Island (2017), and Avengers: Endgame (2019), the Oscar-winning actress has swiftly become a Hollywood A-lister.",True,5,"0,3",True,10
18," After making her mark on Hollywood with a breakout performance in Short Term 12 (2013), Larson went on to become a critically acclaimed actress, earning an Academy Award for her portrayal of Joy Mangano in Joy (2015).",True,1,"0,3",True,11
19," That was until Marvel Studios president Kevin Feige announced at San Diego Comic-Con 2016 that Larson would play Carol Danvers, aka Captain Marvel, in the upcoming film Marvel Cinematic Universe (MCU) film The actor had previously starred in a string of indie dramas and comedies, earning a Oscar nomination for her performance in Room.",True,1,"0,3",True,12
20," The actress's breakout role in Short Term 12 (2013) earned her critical acclaim, but it was Room (2015) that truly put her on the map and cemented her status as a talented young actress Marvel Studios' CAPTAIN MARVEL | Official Trailer | Brie Larson.",True,5,"0,3",True,13
21," In fact, just a few years prior to becoming Captain Marvel, Larson was still primarily recognized for her indie film work, particularly with 2013's Short Term 12.",False,,,,14
22," But with her role as Captain Marvel and now the release of Avengers: Endgame, it's hard to imagine anyone else embodying the strong, fiercely independent, and unapologetically awesome Carol Danvers.",False,,,,15
23," She's best known for her breakout role in the 2013 drama Short Term 12, and she went on to receive.
",True,7,"0,3",True,16
24," But with her starring role in Marvel's highly anticipated Captain Marvel, the 29-year-old actress is.
",True,1,"0,3",True,17
25, Captain Marvel (2019) - IMDb.,True,2,"0,3",True,18
26," In fact, it was only five years ago, with her Oscar-winning performance in ""Room,"" that she became a major star in Hollywood.",True,1,"0,3",True,19
27," That all changed when she took on the role of Carol Danvers, aka Captain Marvel, in the Marvel Cinematic Universe (MCU).",True,3,"0,3",True,20
28," The film, which was released in March 2019, was a massive success, grossing over $1.1 billion worldwide Captain Marvel's abilities are rooted in her genetic makeup and Kree physiology.",True,0,"6,0",True,1
29," She has superhuman strength, speed, agility, durability, and reflexes.",True,5,"5,2",True,1
30," She also possesses enhanced senses, including vision and hearing.",True,1,"1,4",True,1
31," Additionally, she can project energy blasts from her hands and fly through space using her innate Kree powers.",True,7,"6,2",True,1
32," Her body can absorb and process energy, allowing her to survive in space and withstand extreme temperatures and radiation Captain Marvel is one of the most iconic superheroes in the Marvel universe, with a rich history dating back to the 1960s.",True,5,"6,2",True,2
33, Her body is resistant to injury and she can survive in space without needing oxygen.,False,,,,3
34," Her body is capable of absorbing and processing vast amounts of energy from various sources, allowing her to augment her physical abilities and project energy blasts from her hands Captain Marvel is known for being incredibly powerful, with feats such as lifting massive weights, surviving in extreme environments, and even going toe-to-toe with some of Marvel's most formidable villains.",True,0,"6,2",True,4
35," Her body is capable of absorbing and processing vast amounts of energy, allowing her to survive in space and withstand extreme temperatures Captain Marvel is known for her iconic costume, but did you know it almost looked very different?",True,1,"6,2",True,5
36," Her body is highly resistant to injury and disease, and she can fly using energy wings that can propel her through space at incredible velocities Captain Marvel was created by writer Roy Thomas and artist Gene Colan and first appeared in Marvel Super-Heroes #13 in January 1968.",False,,,,6
37," Additionally, she can fly, project energy blasts from her hands, and has the ability to absorb and redirect energy attacks With the success of Captain Marvel and Avengers: Endgame, it seems like the MCU is finally starting to prioritize their female characters.",True,5,"6,2",True,7
38," Carol's body is capable of absorbing and processing vast amounts of energy, allowing her to survive in extreme environments Captain Marvel is a superhero film directed by Anna Boden and Ryan Fleck, and produced by Marvel Studios.",True,4,"6,2",True,8
39," Additionally, she can fly and project energy blasts from her hands Captain Marvel is set to return in the sequel to Avengers: Endgame, titled The Marvels, with Brie Larson reprising her role as Carol Danvers.",True,7,"6,2",True,9
40," Additionally, she can fly and project energy blasts from her hands, allowing her to fight off enemies with ease Directed by Anna Boden and Ryan Fleck, Captain Marvel is set in the 1990s and tells the origin story of Carol Danvers (Brie Larson), an Air Force pilot who gains incredible powers after being.
",True,7,"6,2",True,10
41," Additionally, she can fly, project energy blasts, and survive in space without breathing or freezing.",True,1,"6,2",True,11
